parentID,replyID,parentHandle,replyHandle,parentText,replyText
1302961482716639233,1303083153561706497,realDonaldTrump,red_birdgirl,"Starting to get VERY high marks in our handling of the Coronavirus (China Virus), especially when compared to other countries and areas of the world. Now the Vaccines (Plus) are coming, and fast!","I know about 190,000 people that do NOT give you high marks!  You still don’t get it!"
1302099708215734274,1303083151774953475,realDonaldTrump,pcampbell767,Nice flag!,Looks stupid and ridiculous
1302970414394740736,1303083150583779329,realDonaldTrump,Debra66884238,"10.6 Million Jobs Created In Just 4 Months, A Record!!!",You created nothing! Resign!
1303012637064802306,1303083149057044480,realDonaldTrump,honestbroker125,"Exclusive: Zach Fuentes, Top Aide to John Kelly, Denies Atlantic Story About Trump  via @BreitbartNews Thanks Zach. Just more corrupt Fake News trying to change the course of our most important, ever, Election!",@BreitbartNews Breitbart?? 🤥 What a joke. The deafening silence from Kelly and Mattis confirms everything. You are a disgrace and you have dragged the USA into the gutter. A global laughing stock. #BidenHarris2020
1302961482716639233,1303083148587282432,realDonaldTrump,mj_karp,"Starting to get VERY high marks in our handling of the Coronavirus (China Virus), especially when compared to other countries and areas of the world. Now the Vaccines (Plus) are coming, and fast!",Ok but why do you sound like a psych patient?
1302969740374298624,1303083144111968258,realDonaldTrump,janepeters2019,"Biden Underperforming! @OANN What else is new, the story of his life.",@OANN Stormy said Trump underperforms.
1302996272249548807,1303083143063392256,realDonaldTrump,joseandrade90,"Just heard that Wacko John Bolton was talking of the fact that I discussed “love letters from Kim Jong Un” as though I viewed them as just that. Obviously, was just being sarcastic. Bolton was such a jerk!",Gay DT?
1302961482716639233,1303083141041590272,realDonaldTrump,jasonmi14761924,"Starting to get VERY high marks in our handling of the Coronavirus (China Virus), especially when compared to other countries and areas of the world. Now the Vaccines (Plus) are coming, and fast!",What world do you live in?
1113770514965725186,1303083132950687744,realDonaldTrump,lvgheart33,THE REPUBLICAN PARTY IS THE PARTY OF THE AMERICAN DREAM!,"@americandream09 🇺🇸🙏🏼I Stand For All 3🙏🏼🇺🇸 🇺🇸President Trump opened my eyes to the appreciation of God’s creation to the Republican Americans of all Nationalities.Building the wall so that American families here are given housing,medical,food first before illegal lawbreaking aliens for free🇺🇸🙏🏼"
1303012637064802306,1303083132439027713,realDonaldTrump,KrisKoana,"Exclusive: Zach Fuentes, Top Aide to John Kelly, Denies Atlantic Story About Trump  via @BreitbartNews Thanks Zach. Just more corrupt Fake News trying to change the course of our most important, ever, Election!","@BreitbartNews How can Fuentes deny what Trump said? He can, at best, say he never heard Trump say what others heard him say.
Trump lied by saying he called Melania to tell her how disappointed he was--She was with him on the trip!
He lied by saying he didn't call McCain a loser--it is on tape!"
1302996272249548807,1303083131684052992,realDonaldTrump,STAErich,"Just heard that Wacko John Bolton was talking of the fact that I discussed “love letters from Kim Jong Un” as though I viewed them as just that. Obviously, was just being sarcastic. Bolton was such a jerk!",I support the military when it suits me but insult them in private. I call one convicted America a liar because they have bad things to say about you but praise another because they support you. You are the epitome of a #charlatan and your followers are #MorallyBankrupt
1303012637064802306,1303083131398914048,realDonaldTrump,MitchellWinick,"Exclusive: Zach Fuentes, Top Aide to John Kelly, Denies Atlantic Story About Trump  via @BreitbartNews Thanks Zach. Just more corrupt Fake News trying to change the course of our most important, ever, Election!",@BreitbartNews
1302972258034614273,1303083131189243904,realDonaldTrump,modwonn,"Rochester N.Y., Brooklyn N.Y., Portland - All had bad nights, all weakly run by Radical Left Democrat Governors and Mayors! Get the picture?",Are you feeling OK?  You're more off than usual.  Is it #strokeahantas?
1302964489806139392,1303083129708703746,realDonaldTrump,CustodioLugo1,"Will be having a Labor Day News Conference today at the White House, 1:00 P.M. Jobs number, and the Economic comeback, are looking GREAT. Happy Labor Day!","Who knew you had a Sense of Humor!
Let me guess, you’re gonna have Ivanka, your wifey/daughter, produced another 15 million jobs in her inimitable way."
1303006236078637064,1303083126780985345,realDonaldTrump,lifeislong12345,"Biggest &amp; Fastest Financial Recovery In History. Next year will be BEST EVER, unless a very Sleepy person becomes President and massively raises your taxes - In which case, CRASH!",Really? One in eight people are hungry for food and jobless. More lies from the Clorox clown!
1303012637064802306,1303083126521036800,realDonaldTrump,20indicia,"Exclusive: Zach Fuentes, Top Aide to John Kelly, Denies Atlantic Story About Trump  via @BreitbartNews Thanks Zach. Just more corrupt Fake News trying to change the course of our most important, ever, Election!",@BreitbartNews LMAOOOOOOO
1302996272249548807,1303083125145124864,realDonaldTrump,BeachfrontLewis,"Just heard that Wacko John Bolton was talking of the fact that I discussed “love letters from Kim Jong Un” as though I viewed them as just that. Obviously, was just being sarcastic. Bolton was such a jerk!",Grow up!  Apparently you never played a sport where you are taught to be a gracious looser and wish the other person well.
1302970414394740736,1303083122364420097,realDonaldTrump,hogfan1952,"10.6 Million Jobs Created In Just 4 Months, A Record!!!",Where?
1302961482716639233,1303083121605332992,realDonaldTrump,GeorgeE16837172,"Starting to get VERY high marks in our handling of the Coronavirus (China Virus), especially when compared to other countries and areas of the world. Now the Vaccines (Plus) are coming, and fast!",High marks from who?  Quit pulling stuff out of thin air!!
1302970414394740736,1303083116978941955,realDonaldTrump,JoAnneM90804076,"10.6 Million Jobs Created In Just 4 Months, A Record!!!",Lies. These are business closed and now reopened. That's not job creation.
1302968271306711046,1303083114034466816,realDonaldTrump,asmoot10,Gordon Chang: China Seems ‘to Be Favoring Joe Biden‘ in Presidential Election  via @BreitbartNews. Of course they want Biden. I have taken $Billions from China and given it to our Farmers and U.S. Treasury. China would own the U.S. if Biden &amp; Hunter got in!,@BreitbartNews Liar!
1303006236078637064,1303083113770299392,realDonaldTrump,JEwritesNH39,"Biggest &amp; Fastest Financial Recovery In History. Next year will be BEST EVER, unless a very Sleepy person becomes President and massively raises your taxes - In which case, CRASH!",❤❤🙏🙏🇺🇸🇺🇸
1302969740374298624,1303083112071561221,realDonaldTrump,DarrellBusby1,"Biden Underperforming! @OANN What else is new, the story of his life.",@OANN Biden will leave office if he is elected. Please give me my family!!!!!!!!
1178477539653771264,1303083110842724352,realDonaldTrump,Grant_Islands,"....If the Democrats are successful in removing the President from office (which they will never be), it will cause a Civil War like fracture in this Nation from which our Country will never heal.” Pastor Robert Jeffress, @FoxNews","@FoxNews You're already gone Bro'... You are in Florence, CO Supermax.
No civil war."
1303006236078637064,1303083109290737668,realDonaldTrump,jennife06082338,"Biggest &amp; Fastest Financial Recovery In History. Next year will be BEST EVER, unless a very Sleepy person becomes President and massively raises your taxes - In which case, CRASH!","MORE LIES MORE MORE LIES MORE AND MORE ARE DYING 190,000 DEAD AND THEY DIED ON YOUR WATCH. WE WILL NEVER FORGET FAMILIES WILL NEVER FORGET 🌊🌊🌊🌊🌊🌊🌊🌊🌊ALL THE WAY. WHAT ARE YOU GOING TO DO ABOUT ALL THE HOMELESS TRUMPY 190,000 LIVES ARE LOST BECAUSE OF TRUMP"
1302970414394740736,1303083108397244417,realDonaldTrump,AkhnoorSidhu,"10.6 Million Jobs Created In Just 4 Months, A Record!!!","And Over 100,000 Deaths From Covid In Just 4 Months, A Record!!!"
1302970414394740736,1303083108267425792,realDonaldTrump,davetaibl,"10.6 Million Jobs Created In Just 4 Months, A Record!!!",“Created?” Or regained??
1302972258034614273,1303083107915096064,realDonaldTrump,jeepmore70,"Rochester N.Y., Brooklyn N.Y., Portland - All had bad nights, all weakly run by Radical Left Democrat Governors and Mayors! Get the picture?","Its the Racists and your Racism what is fueling this. 55 years had passed and things were not perfect and a lot needed to be done but then you called the Racists ""Good people"" And now they feel you protect their White Supremacy view of America. BTW the virus is not gone."
1302972258034614273,1303083106824380417,realDonaldTrump,GenXJenn3,"Rochester N.Y., Brooklyn N.Y., Portland - All had bad nights, all weakly run by Radical Left Democrat Governors and Mayors! Get the picture?",You’re just upset because we don’t buy into your bullshit.
1303006236078637064,1303083106379927552,realDonaldTrump,_korayemre,"Biggest &amp; Fastest Financial Recovery In History. Next year will be BEST EVER, unless a very Sleepy person becomes President and massively raises your taxes - In which case, CRASH!",@CryptoNewton kralsın adamım
1303006236078637064,1303083103766929408,realDonaldTrump,AirAcademy,"Biggest &amp; Fastest Financial Recovery In History. Next year will be BEST EVER, unless a very Sleepy person becomes President and massively raises your taxes - In which case, CRASH!","Quick! put Donald in the recovery position, don't bother with the defibrillator or the paramedic just read him his last rights!  🌐"
1302972258034614273,1303083102579781632,realDonaldTrump,H2oRn,"Rochester N.Y., Brooklyn N.Y., Portland - All had bad nights, all weakly run by Radical Left Democrat Governors and Mayors! Get the picture?",This is so correct! The whole unjust media doesn’t even cover these bad events! Who is paying for all of this terrorism and lies?Hoping Barr and his group follows through with what they are investigating! It’s important to the US citizens JUSTICE is not DEAD! DRAIN the swamp NOW!
1303012637064802306,1303083101770276864,realDonaldTrump,hipiseverything,"Exclusive: Zach Fuentes, Top Aide to John Kelly, Denies Atlantic Story About Trump  via @BreitbartNews Thanks Zach. Just more corrupt Fake News trying to change the course of our most important, ever, Election!","@BreitbartNews and it only cost you a govt contract for face masks ... man, the payoffs are getting cheaper and cheaper, but then again, so are the crooks hanging with you"
1303012637064802306,1303083101757857794,realDonaldTrump,MitchellWinick,"Exclusive: Zach Fuentes, Top Aide to John Kelly, Denies Atlantic Story About Trump  via @BreitbartNews Thanks Zach. Just more corrupt Fake News trying to change the course of our most important, ever, Election!",@BreitbartNews
1302964489806139392,1303083096636563464,realDonaldTrump,DevsUnderpants,"Will be having a Labor Day News Conference today at the White House, 1:00 P.M. Jobs number, and the Economic comeback, are looking GREAT. Happy Labor Day!","Oh, man!  I missed it!  That’s ok - I know what you said, anyway:
“Lies, lies, bitching, whining, lies, lies, complaining,lies, lies, lies, blaming, projecting, lies.”"
1302769466804252673,1303083096577773568,realDonaldTrump,Soldier_Cynic,"A massive Disinformation Campaign is going on by the Democrats, their partner, the Fake News Media, &amp; Big Tech. They create false stories and then push them like has never been done before, even beyond the 2016 Campaign. It imperils our Country, and must stop now. Victory 2020!","You imperil our country, and must stop now. Victory 2020! #TrumpVirusCatastrophe #TrumpIsATraitor #TrumpHatesVeterans #VoteBlueToSaveAmerica"
1303006236078637064,1303083094879002624,realDonaldTrump,sojournero,"Biggest &amp; Fastest Financial Recovery In History. Next year will be BEST EVER, unless a very Sleepy person becomes President and massively raises your taxes - In which case, CRASH!",Fascist
1302996272249548807,1303083093528440832,realDonaldTrump,glenfiddichguy,"Just heard that Wacko John Bolton was talking of the fact that I discussed “love letters from Kim Jong Un” as though I viewed them as just that. Obviously, was just being sarcastic. Bolton was such a jerk!",This sounds like a 6 year old posted this tweet!
1302970414394740736,1303083092949819394,realDonaldTrump,DesiLikeArnaz,"10.6 Million Jobs Created In Just 4 Months, A Record!!!",And how many lost because of a pandemic you didn't close our borders  from in November 19 from? Most of us still can't visit our relatives because of your stupidity. But that matters little to you. Send your wife back to where she belongs. You've run us into the geound. NO MORE
1302601868313538560,1303083090923851776,realDonaldTrump,EdgardoSunglao,"The Democrats, together with the corrupt Fake News Media, have launched a massive Disinformation Campaign the likes of which has never been seen before. They will say anything, like their recent lies about me and the Military, and hope that it sticks... But #MAGA gets it!",Because we never have Criminal President living in the white house before. Anything truth comes out as a criminal you deny it. Criminal are good denying crimes they committing. We saw it for the fast 4yrs and it’s time to take down that criminal because he cost american lives.
1303006236078637064,1303083090798141448,realDonaldTrump,CurleyHoward5,"Biggest &amp; Fastest Financial Recovery In History. Next year will be BEST EVER, unless a very Sleepy person becomes President and massively raises your taxes - In which case, CRASH!","Now now clown, he wants to raise taxes only on people making 400 thousand or more!
Why can’t you tell the truth? And yes you will loose, looser!"
1299732423207301120,1303083090340990976,realDonaldTrump,ryniepie,"About the only way a person is able to write a book on me is if they agree that it will contain as much bad “stuff” as possible, much of which is lies. It’s like getting a job with CNN or MSDNC and saying that “President Trump is great.” You have ZERO chance. FAKE NEWS!",Hmm...why do you seek to be a villain proven innocent? Spreading libel about yourself?....
1303012637064802306,1303083088415584256,realDonaldTrump,srsinger40,"Exclusive: Zach Fuentes, Top Aide to John Kelly, Denies Atlantic Story About Trump  via @BreitbartNews Thanks Zach. Just more corrupt Fake News trying to change the course of our most important, ever, Election!","@BreitbartNews He just said he never heard you say it, not that you never said it. Keep trying"
1302964489806139392,1303083087262298119,realDonaldTrump,StanGF150,"Will be having a Labor Day News Conference today at the White House, 1:00 P.M. Jobs number, and the Economic comeback, are looking GREAT. Happy Labor Day!",Pathetic shit show
1303012637064802306,1303083083244220416,realDonaldTrump,Shnookie04,"Exclusive: Zach Fuentes, Top Aide to John Kelly, Denies Atlantic Story About Trump  via @BreitbartNews Thanks Zach. Just more corrupt Fake News trying to change the course of our most important, ever, Election!",@BreitbartNews
1303012637064802306,1303083082963202048,realDonaldTrump,barrettk50,"Exclusive: Zach Fuentes, Top Aide to John Kelly, Denies Atlantic Story About Trump  via @BreitbartNews Thanks Zach. Just more corrupt Fake News trying to change the course of our most important, ever, Election!",@BreitbartNews Absolutely no one believes Breitbart
1302964489806139392,1303083082883375104,realDonaldTrump,RiverStormgal,"Will be having a Labor Day News Conference today at the White House, 1:00 P.M. Jobs number, and the Economic comeback, are looking GREAT. Happy Labor Day!",Wear a mask.
1302970414394740736,1303083079142006785,realDonaldTrump,lorrijaye,"10.6 Million Jobs Created In Just 4 Months, A Record!!!",Are they all fact checker jobs?
1302675943241199618,1303083077376372742,realDonaldTrump,urbangardensoap,These are the Democrats “peaceful protests”. Sick!,@MaggiePrivilege Kenny Loggins does not approve using his music to spread propaganda.
1302970414394740736,1303083077284044800,realDonaldTrump,twisty6801,"10.6 Million Jobs Created In Just 4 Months, A Record!!!",What will you do about the ones that won't be back? What about all the small businesses and companies that were left out of you and Mitch's fat bitch giveaway? #TrumpVirusDeathToll193K
1302769466804252673,1303083072838152192,realDonaldTrump,Amberdev4real,"A massive Disinformation Campaign is going on by the Democrats, their partner, the Fake News Media, &amp; Big Tech. They create false stories and then push them like has never been done before, even beyond the 2016 Campaign. It imperils our Country, and must stop now. Victory 2020!","You are the person who is spreading the lies and disinformation. Your goal is to confuse voters and cause chaos., sowing doubt about the integrity of our election. You are supposed to be a Leader. However, you are not. You should be ashamed of yourself. You are fired!"
1302996272249548807,1303083070518562817,realDonaldTrump,Laurallynn,"Just heard that Wacko John Bolton was talking of the fact that I discussed “love letters from Kim Jong Un” as though I viewed them as just that. Obviously, was just being sarcastic. Bolton was such a jerk!",And you hired him saying he was the best. This just another example of your bad judgement.
1303012637064802306,1303083070375882752,realDonaldTrump,SuchALadaay,"Exclusive: Zach Fuentes, Top Aide to John Kelly, Denies Atlantic Story About Trump  via @BreitbartNews Thanks Zach. Just more corrupt Fake News trying to change the course of our most important, ever, Election!",@BreitbartNews
1302968271306711046,1303083065556832263,realDonaldTrump,s_carruth,Gordon Chang: China Seems ‘to Be Favoring Joe Biden‘ in Presidential Election  via @BreitbartNews. Of course they want Biden. I have taken $Billions from China and given it to our Farmers and U.S. Treasury. China would own the U.S. if Biden &amp; Hunter got in!,"@BreitbartNews Nope.
China OWNS @Ivanka and the Trump Family."
1302969740374298624,1303083065145782277,realDonaldTrump,kevinwhitaker13,"Biden Underperforming! @OANN What else is new, the story of his life.",@OANN @OANN that’s not reporting—it’s contorting
1302972258034614273,1303083062935384067,realDonaldTrump,LLB96870415,"Rochester N.Y., Brooklyn N.Y., Portland - All had bad nights, all weakly run by Radical Left Democrat Governors and Mayors! Get the picture?",Are you not in charge of the country?
1302970414394740736,1303083062733889536,realDonaldTrump,guigen3,"10.6 Million Jobs Created In Just 4 Months, A Record!!!",天天吹牛逼
1302946213608685568,1303083058258522112,realDonaldTrump,Frank68260607,A so-called peaceful protest!,"Hey Maple,name one thing our wonderful president has done to promote violence. Please no bumper  sticker response, just facts. I know your a typical lib so I bet you won’t answer the question !"
1302996272249548807,1303083057356967941,realDonaldTrump,vjvnam,"Just heard that Wacko John Bolton was talking of the fact that I discussed “love letters from Kim Jong Un” as though I viewed them as just that. Obviously, was just being sarcastic. Bolton was such a jerk!",Funny hours earlier he was a saint. Someone scared ?
1303012637064802306,1303083052315414529,realDonaldTrump,michellesawyer6,"Exclusive: Zach Fuentes, Top Aide to John Kelly, Denies Atlantic Story About Trump  via @BreitbartNews Thanks Zach. Just more corrupt Fake News trying to change the course of our most important, ever, Election!",@BreitbartNews That's right Breitbart is fake news
1303006236078637064,1303083050578788353,realDonaldTrump,alexis3391,"Biggest &amp; Fastest Financial Recovery In History. Next year will be BEST EVER, unless a very Sleepy person becomes President and massively raises your taxes - In which case, CRASH!","To restore our economy, to fully and safely reopen schools, to move on with our lives, we have to first get this virus under control. 

That starts with electing @JoeBiden, who believes in science and who focuses on fixing problems rather than dodging blame."
1303006236078637064,1303083047206752258,realDonaldTrump,jack_tolah,"Biggest &amp; Fastest Financial Recovery In History. Next year will be BEST EVER, unless a very Sleepy person becomes President and massively raises your taxes - In which case, CRASH!",The devil wants you to worry about what's next so you won't enjoy what's now. Deny him the access!
1303012637064802306,1303083047026393088,realDonaldTrump,MitchellWinick,"Exclusive: Zach Fuentes, Top Aide to John Kelly, Denies Atlantic Story About Trump  via @BreitbartNews Thanks Zach. Just more corrupt Fake News trying to change the course of our most important, ever, Election!",@BreitbartNews You’re the liar!!! You’re the hoax!!
1302972258034614273,1303083043847012354,realDonaldTrump,willsjoy,"Rochester N.Y., Brooklyn N.Y., Portland - All had bad nights, all weakly run by Radical Left Democrat Governors and Mayors! Get the picture?","Nobody wants cities to burn, nobody. All I’m getting is a picture of your soul- very dark In there. It was a bad night for about 10k Americans who died of Covid -19 some of them have a Republican President I hear.  Can you acknowledge that?"
1302961482716639233,1303083042492252162,realDonaldTrump,TammyMolpus,"Starting to get VERY high marks in our handling of the Coronavirus (China Virus), especially when compared to other countries and areas of the world. Now the Vaccines (Plus) are coming, and fast!",Another Alternative Fact????
1303006236078637064,1303083039426113536,realDonaldTrump,katona_barbara,"Biggest &amp; Fastest Financial Recovery In History. Next year will be BEST EVER, unless a very Sleepy person becomes President and massively raises your taxes - In which case, CRASH!",Another false statement
1178477539653771264,1303083037467357184,realDonaldTrump,Deranged_Zero,"....If the Democrats are successful in removing the President from office (which they will never be), it will cause a Civil War like fracture in this Nation from which our Country will never heal.” Pastor Robert Jeffress, @FoxNews","@FoxNews He’s criminally insane, isn’t he?"
1302972258034614273,1303083036943106055,realDonaldTrump,MiamiTrav75,"Rochester N.Y., Brooklyn N.Y., Portland - All had bad nights, all weakly run by Radical Left Democrat Governors and Mayors! Get the picture?",@POTUS Did you know that the states with the highest crime rates are run by Republicans?
1302996272249548807,1303083032820224000,realDonaldTrump,RRadford2020,"Just heard that Wacko John Bolton was talking of the fact that I discussed “love letters from Kim Jong Un” as though I viewed them as just that. Obviously, was just being sarcastic. Bolton was such a jerk!",Words and how you say them matter. You are president of the USA not the Tonight show host.
1302964489806139392,1303083032396455936,realDonaldTrump,nospam4meoru,"Will be having a Labor Day News Conference today at the White House, 1:00 P.M. Jobs number, and the Economic comeback, are looking GREAT. Happy Labor Day!","Oh, really? How many out of work employees or former small business owners are you planning to have? How about all those widows/widowers who lost lived ones and income due to your incompetent pandemic reponse?"
1302675943241199618,1303083031138369540,realDonaldTrump,WillBratton9,These are the Democrats “peaceful protests”. Sick!,If you don’t like protesters then tell Team Trump to call off their secret protest plants⁉️It is quite obvious what is taking place because these tactics were used in other areas and you praised the Murderers ⁉️🙈👎You can’t fool America anymore! The jig’s up!👱‍♂️
1302961482716639233,1303083030081400833,realDonaldTrump,gpscasio,"Starting to get VERY high marks in our handling of the Coronavirus (China Virus), especially when compared to other countries and areas of the world. Now the Vaccines (Plus) are coming, and fast!",#TrumpVirusDeathToll193K
1302972258034614273,1303083028588179456,realDonaldTrump,StacyLoveLife,"Rochester N.Y., Brooklyn N.Y., Portland - All had bad nights, all weakly run by Radical Left Democrat Governors and Mayors! Get the picture?","Yes, we get the picture. You are not the president of the UNITED States of America."
1302961482716639233,1303083027589931010,realDonaldTrump,Darrenlikesyou,"Starting to get VERY high marks in our handling of the Coronavirus (China Virus), especially when compared to other countries and areas of the world. Now the Vaccines (Plus) are coming, and fast!",Woooop!
1302969740374298624,1303083026537046016,realDonaldTrump,asmoot10,"Biden Underperforming! @OANN What else is new, the story of his life.",@OANN No that’s your story....
1302964489806139392,1303083024838307840,realDonaldTrump,nothingofwater,"Will be having a Labor Day News Conference today at the White House, 1:00 P.M. Jobs number, and the Economic comeback, are looking GREAT. Happy Labor Day!","Translation:  

""Please, please, PLEASE look at this shiny object!"""
1303006236078637064,1303083023567589377,realDonaldTrump,ielillis,"Biggest &amp; Fastest Financial Recovery In History. Next year will be BEST EVER, unless a very Sleepy person becomes President and massively raises your taxes - In which case, CRASH!","You are lying again: 
Fact check: Biden tax plan would raise rates for those who make more than $400K, corporations. 
You gave massive tax cuts to those people and corporation."
1302964489806139392,1303083023563460619,realDonaldTrump,EdSuperior9,"Will be having a Labor Day News Conference today at the White House, 1:00 P.M. Jobs number, and the Economic comeback, are looking GREAT. Happy Labor Day!","Yeh,
Not today Donnie Boy.
Let CNN tell me all about it."
1302968271306711046,1303083020740632583,realDonaldTrump,justsay69106232,Gordon Chang: China Seems ‘to Be Favoring Joe Biden‘ in Presidential Election  via @BreitbartNews. Of course they want Biden. I have taken $Billions from China and given it to our Farmers and U.S. Treasury. China would own the U.S. if Biden &amp; Hunter got in!,"@BreitbartNews Farmers going bankrupt with some committing suicide due to Trump’s incompetence! China doesn’t pay the tariffs imposed, the American people pay higher prices! Get the picture!!!"
1303006236078637064,1303083018589011970,realDonaldTrump,RobSpatz,"Biggest &amp; Fastest Financial Recovery In History. Next year will be BEST EVER, unless a very Sleepy person becomes President and massively raises your taxes - In which case, CRASH!","That is like saying an excavator took a bunch of dirt from the ground and you used one shovel full of dirt to fill the hole. Still a ton more to do, as the excavator gets ready to lower again."
1303012637064802306,1303083015162085376,realDonaldTrump,alexis3391,"Exclusive: Zach Fuentes, Top Aide to John Kelly, Denies Atlantic Story About Trump  via @BreitbartNews Thanks Zach. Just more corrupt Fake News trying to change the course of our most important, ever, Election!","@BreitbartNews To restore our economy, to fully and safely reopen schools, to move on with our lives, we have to first get this virus under control. 

That starts with electing @JoeBiden, who believes in science and who focuses on fixing problems rather than dodging blame."
1303012637064802306,1303083012871999488,realDonaldTrump,CorinneAlice2,"Exclusive: Zach Fuentes, Top Aide to John Kelly, Denies Atlantic Story About Trump  via @BreitbartNews Thanks Zach. Just more corrupt Fake News trying to change the course of our most important, ever, Election!","@BreitbartNews ⁠He tried to deport a marine vet who is a U.S.-born citizen (Jan 16, 2019)"
1303006236078637064,1303083006106783747,realDonaldTrump,LuckyNwachukwu9,"Biggest &amp; Fastest Financial Recovery In History. Next year will be BEST EVER, unless a very Sleepy person becomes President and massively raises your taxes - In which case, CRASH!",Never will SLEEPY Joe Biden became president.
1302970414394740736,1303083000964378624,realDonaldTrump,jermcmill,"10.6 Million Jobs Created In Just 4 Months, A Record!!!",How many jobs were lost in the last 6 months?
1302961482716639233,1303082999299407876,realDonaldTrump,InThemShadows,"Starting to get VERY high marks in our handling of the Coronavirus (China Virus), especially when compared to other countries and areas of the world. Now the Vaccines (Plus) are coming, and fast!",None of that is true
1302961482716639233,1303082993406402560,realDonaldTrump,RealTimLeonard,"Starting to get VERY high marks in our handling of the Coronavirus (China Virus), especially when compared to other countries and areas of the world. Now the Vaccines (Plus) are coming, and fast!",HAHAHAHAHAHAHA. Bullshit and lies.
1302628942680068096,1303082992517160964,realDonaldTrump,whalen_k,"Big Ten Football is looking really good, but may lose Michigan, Illinois, and Maryland because of those Governors’ ridiculous lack of interest or political support. They will play without them?","The Governers are Busy 
With the COVID 19."
1302996272249548807,1303082989371314176,realDonaldTrump,MagaAngeles,"Just heard that Wacko John Bolton was talking of the fact that I discussed “love letters from Kim Jong Un” as though I viewed them as just that. Obviously, was just being sarcastic. Bolton was such a jerk!","When people lose, they some become unhinged. 
#Riots #Looting #Democrats"
1302559362771292160,1303082988184514562,realDonaldTrump,SavthePole,"Steve Jobs would not be happy that his wife is wasting  money he left her on a failing Radical Left Magazine that is run by a con man (Goldberg) and spews FAKE NEWS &amp; HATE. Call her, write her, let her know how you feel!!!","“If you spend $800 million and you’re 10 points behind, I think you’ve got to answer the question ‘What was the game plan?’” said Ed Rollins, a veteran Republican strategist who runs a small pro-Trump super PAC, and who accused Mr. Parscale of spending “like a drunken sailor.”"
1302996272249548807,1303082984447324161,realDonaldTrump,whozzat7,"Just heard that Wacko John Bolton was talking of the fact that I discussed “love letters from Kim Jong Un” as though I viewed them as just that. Obviously, was just being sarcastic. Bolton was such a jerk!","Sir, I don't believe for a minute that you understand or can utilize, sarcasm, humor, empathy or compassion. Oh that you could."
1302961482716639233,1303082983037992961,realDonaldTrump,jeremyadams2410,"Starting to get VERY high marks in our handling of the Coronavirus (China Virus), especially when compared to other countries and areas of the world. Now the Vaccines (Plus) are coming, and fast!",High marks from yourself and your family don’t actually mean things are going well. Still the highest number of cases and deaths PER CAPITA of ANY country. How is that going well?
1302996272249548807,1303082981632901123,realDonaldTrump,jeffryhouse,"Just heard that Wacko John Bolton was talking of the fact that I discussed “love letters from Kim Jong Un” as though I viewed them as just that. Obviously, was just being sarcastic. Bolton was such a jerk!",Amazing that you would appoint a “wacko” as your National Security Adviser. You have really bad judgment it seems. Everyone you appoint eventually concludes you are a danger to the public.
1302972258034614273,1303082974980833280,realDonaldTrump,carolinajjp172,"Rochester N.Y., Brooklyn N.Y., Portland - All had bad nights, all weakly run by Radical Left Democrat Governors and Mayors! Get the picture?",No.  You didn’t use ALL CAPS
1303012637064802306,1303082972426326016,realDonaldTrump,CorinneAlice2,"Exclusive: Zach Fuentes, Top Aide to John Kelly, Denies Atlantic Story About Trump  via @BreitbartNews Thanks Zach. Just more corrupt Fake News trying to change the course of our most important, ever, Election!","@BreitbartNews ⁠He denied female troops access to birth control to limit sexual activity (on-going. Published Jan 18, 2019)"
1302961482716639233,1303082969301766146,realDonaldTrump,marciac2010,"Starting to get VERY high marks in our handling of the Coronavirus (China Virus), especially when compared to other countries and areas of the world. Now the Vaccines (Plus) are coming, and fast!","We don't need a vaccine! The CDC is admitting the real (low) figures and it is obvious the American public was lied to, just like you originally said."
1302969740374298624,1303082967028453376,realDonaldTrump,HajoKnoll,"Biden Underperforming! @OANN What else is new, the story of his life.",@OANN Underperforming in what? You are the one who is underperforming in office. Go and play golf and let the adults handle the real problems of the country.
1302996272249548807,1303082966604812294,realDonaldTrump,lifeislong12345,"Just heard that Wacko John Bolton was talking of the fact that I discussed “love letters from Kim Jong Un” as though I viewed them as just that. Obviously, was just being sarcastic. Bolton was such a jerk!","We all heard you say it when it happened, you do love him &amp; you are very sick in the head. Next step delusions."
1302961482716639233,1303082966109700097,realDonaldTrump,Marty_Lando,"Starting to get VERY high marks in our handling of the Coronavirus (China Virus), especially when compared to other countries and areas of the world. Now the Vaccines (Plus) are coming, and fast!","Almost 200,000 dead. The numbers are high but the marks aren't Dadderall"
1302972258034614273,1303082963928715264,realDonaldTrump,ElspethTwixen,"Rochester N.Y., Brooklyn N.Y., Portland - All had bad nights, all weakly run by Radical Left Democrat Governors and Mayors! Get the picture?","Putin is slipping, but even he is a better liar than you."
1303012637064802306,1303082963098308608,realDonaldTrump,MitchellWinick,"Exclusive: Zach Fuentes, Top Aide to John Kelly, Denies Atlantic Story About Trump  via @BreitbartNews Thanks Zach. Just more corrupt Fake News trying to change the course of our most important, ever, Election!",@BreitbartNews The article is true and based on you calling most people losers and suckers!! More to come out this week. You’re a disgrace.
1302970414394740736,1303082958925029378,realDonaldTrump,RaffaeleC,"10.6 Million Jobs Created In Just 4 Months, A Record!!!",Sounds like golfing isn’t the only thing you do with a handicap.....
