parentID,replyID,parentHandle,replyHandle,parentText,replyText
406256146107084801,1303083596329099264,realDonaldTrump,FalinksLover,"@RSPBScotland @alexsalmond, the same man that released Pan Am terrorist for humane reasons, will destroy Scotland with grotesque turbines!",@RSPBScotland @AlexSalmond Bob baby
1303012637064802306,1303083592176762883,realDonaldTrump,JAretirement,"Exclusive: Zach Fuentes, Top Aide to John Kelly, Denies Atlantic Story About Trump  via @BreitbartNews Thanks Zach. Just more corrupt Fake News trying to change the course of our most important, ever, Election!",@BreitbartNews @cnnbrk @foxandfriends @HouseGOP @HouseDemocrats @SenateGOP @SenateDems
1302961482716639233,1303083589345697792,realDonaldTrump,emauri0228,"Starting to get VERY high marks in our handling of the Coronavirus (China Virus), especially when compared to other countries and areas of the world. Now the Vaccines (Plus) are coming, and fast!",Guess you’re hoping that if you repeat the same lie over and over again Americans will start to believe it.  Sorry not happening.
1302996272249548807,1303083586778664960,realDonaldTrump,neighhay,"Just heard that Wacko John Bolton was talking of the fact that I discussed “love letters from Kim Jong Un” as though I viewed them as just that. Obviously, was just being sarcastic. Bolton was such a jerk!",A lot of people can’t even figure out when you are joking. That in itself makes me laugh.
1302961482716639233,1303083586145443846,realDonaldTrump,PhilJennings1,"Starting to get VERY high marks in our handling of the Coronavirus (China Virus), especially when compared to other countries and areas of the world. Now the Vaccines (Plus) are coming, and fast!",More lies.
1303006236078637064,1303083585965109248,realDonaldTrump,GeraldineBilge,"Biggest &amp; Fastest Financial Recovery In History. Next year will be BEST EVER, unless a very Sleepy person becomes President and massively raises your taxes - In which case, CRASH!",You are lying once more
1302769466804252673,1303083579308613632,realDonaldTrump,jilly751,"A massive Disinformation Campaign is going on by the Democrats, their partner, the Fake News Media, &amp; Big Tech. They create false stories and then push them like has never been done before, even beyond the 2016 Campaign. It imperils our Country, and must stop now. Victory 2020!","You’d know, you are the king of misinformation and corruption and the creation of fake news.  Don’t like it when it’s turned back at you??????"
1302961482716639233,1303083578805415938,realDonaldTrump,RobSpatz,"Starting to get VERY high marks in our handling of the Coronavirus (China Virus), especially when compared to other countries and areas of the world. Now the Vaccines (Plus) are coming, and fast!","Jesus christ.  Almost 190,000 dead is not great marks!"
1302996272249548807,1303083578209775616,realDonaldTrump,Pisces_February,"Just heard that Wacko John Bolton was talking of the fact that I discussed “love letters from Kim Jong Un” as though I viewed them as just that. Obviously, was just being sarcastic. Bolton was such a jerk!",But you higher the best! lol!
1303006236078637064,1303083575043002369,realDonaldTrump,Dave04391334,"Biggest &amp; Fastest Financial Recovery In History. Next year will be BEST EVER, unless a very Sleepy person becomes President and massively raises your taxes - In which case, CRASH!",I can’t wait to get a good nights sleep after Biden is President!
1303012637064802306,1303083566461595648,realDonaldTrump,SagalaDaniel,"Exclusive: Zach Fuentes, Top Aide to John Kelly, Denies Atlantic Story About Trump  via @BreitbartNews Thanks Zach. Just more corrupt Fake News trying to change the course of our most important, ever, Election!",@BreitbartNews How much worth the Kelly silence ??
1302969740374298624,1303083564548812801,realDonaldTrump,agsb60,"Biden Underperforming! @OANN What else is new, the story of his life.",@OANN You could only dream to be half the man Biden is! Your lies and ignorance are showing
1302972258034614273,1303083563475238913,realDonaldTrump,DavidSydow13,"Rochester N.Y., Brooklyn N.Y., Portland - All had bad nights, all weakly run by Radical Left Democrat Governors and Mayors! Get the picture?","I got this picture...of Kayleigh McEnany smiling as you deployed tear gas and rubber bullets against peaceful protesters on 6/1/20, to pave the way for this photo-op. It’s NEVER okay to smile while peaceful Americans are being attacked! Tap image to expand."
1302970414394740736,1303083563076579328,realDonaldTrump,GraemeE13,"10.6 Million Jobs Created In Just 4 Months, A Record!!!",That would be people who have gone back to work after lockdowns I imagine.
1303006236078637064,1303083561411641344,realDonaldTrump,Ruthiejustme,"Biggest &amp; Fastest Financial Recovery In History. Next year will be BEST EVER, unless a very Sleepy person becomes President and massively raises your taxes - In which case, CRASH!",It dosent matter who is president the market will be just fine.
1303006236078637064,1303083559880503296,realDonaldTrump,xyz102048,"Biggest &amp; Fastest Financial Recovery In History. Next year will be BEST EVER, unless a very Sleepy person becomes President and massively raises your taxes - In which case, CRASH!",BEST EVER FOR THE RICH.  POOREST EVER FOR THE POOR. You economy is already worse ever.  Obama left u with the strongest eco so u can’t make anything stronger than that.  LOOSER
1302769466804252673,1303083559561891845,realDonaldTrump,neisey10,"A massive Disinformation Campaign is going on by the Democrats, their partner, the Fake News Media, &amp; Big Tech. They create false stories and then push them like has never been done before, even beyond the 2016 Campaign. It imperils our Country, and must stop now. Victory 2020!","Maybe if you did your job and stopped destroying our country you wouldn’t have to be so desperate to get 3 more votes on top of your cult base in November. 190,000 dead. Something you don’t want people talking about! #Covid19 #genocide"
1302970414394740736,1303083559196995586,realDonaldTrump,BloeminkLeonard,"10.6 Million Jobs Created In Just 4 Months, A Record!!!",These are not “created” jobs. These are people getting their jobs back.... and lose them again before the end of the year due to the acceleration of corona cases. Mark-my-words
1302996272249548807,1303083558131716099,realDonaldTrump,bozinger,"Just heard that Wacko John Bolton was talking of the fact that I discussed “love letters from Kim Jong Un” as though I viewed them as just that. Obviously, was just being sarcastic. Bolton was such a jerk!","WOW.....that's saying something, coming from THE JERK IN CHIEF!!  🖕🖕🖕"
1303006236078637064,1303083557565263878,realDonaldTrump,Witnessing_Self,"Biggest &amp; Fastest Financial Recovery In History. Next year will be BEST EVER, unless a very Sleepy person becomes President and massively raises your taxes - In which case, CRASH!",Fixing the USA in 4 easy steps: 1)Add more fruits/veggies to your diet. Pay people to be healthy. 2)Incentivize 2-parent household. 3) Make STEM cool again. 4)Replace ‘Made in China’ products wherever possible. #USA #MAGA
1303006236078637064,1303083555577307136,realDonaldTrump,Nancy10457455,"Biggest &amp; Fastest Financial Recovery In History. Next year will be BEST EVER, unless a very Sleepy person becomes President and massively raises your taxes - In which case, CRASH!","Ha ha ha. Desperation abounds, doesn’t it Don?"
1302972258034614273,1303083554524413952,realDonaldTrump,lorrijaye,"Rochester N.Y., Brooklyn N.Y., Portland - All had bad nights, all weakly run by Radical Left Democrat Governors and Mayors! Get the picture?",No it sold on ebay for ten dollars just like your signature.
1302996272249548807,1303083551211114502,realDonaldTrump,SteveHaweeli,"Just heard that Wacko John Bolton was talking of the fact that I discussed “love letters from Kim Jong Un” as though I viewed them as just that. Obviously, was just being sarcastic. Bolton was such a jerk!","If you have to deny it, that means you did it. WEIRDO!"
1302964489806139392,1303083550128836608,realDonaldTrump,Love2flysex,"Will be having a Labor Day News Conference today at the White House, 1:00 P.M. Jobs number, and the Economic comeback, are looking GREAT. Happy Labor Day!",That was a disaster and you look unwell sound crazy and are clearly feeling the heat !! Your final collapse will be epic! #TrumpMeltdown #TrumpIsATraitor #VeteransAgainstTrump
1302961482716639233,1303083543678062592,realDonaldTrump,flattenedfrog,"Starting to get VERY high marks in our handling of the Coronavirus (China Virus), especially when compared to other countries and areas of the world. Now the Vaccines (Plus) are coming, and fast!","VERY HIGH - that would be your son, mr president"
1303012637064802306,1303083542629490689,realDonaldTrump,skidrowholdout,"Exclusive: Zach Fuentes, Top Aide to John Kelly, Denies Atlantic Story About Trump  via @BreitbartNews Thanks Zach. Just more corrupt Fake News trying to change the course of our most important, ever, Election!",@BreitbartNews
1302964489806139392,1303083542197477383,realDonaldTrump,BragaDick,"Will be having a Labor Day News Conference today at the White House, 1:00 P.M. Jobs number, and the Economic comeback, are looking GREAT. Happy Labor Day!",If anybody has a heart my account was wiped out and I have absolutely no funds. I have no family my parents are deceased a little help would go a long way. Again if you have a heart and able to help I would appreciate it. My cash app is $Nebraska1017 please help
1303006236078637064,1303083541652094977,realDonaldTrump,atWeTheSheeple,"Biggest &amp; Fastest Financial Recovery In History. Next year will be BEST EVER, unless a very Sleepy person becomes President and massively raises your taxes - In which case, CRASH!",The numbers don’t lie - you do.
1302961482716639233,1303083541345890305,realDonaldTrump,SandraCorby1,"Starting to get VERY high marks in our handling of the Coronavirus (China Virus), especially when compared to other countries and areas of the world. Now the Vaccines (Plus) are coming, and fast!",What a bunch of crap!
1303006236078637064,1303083537319497735,realDonaldTrump,angrygrandma43,"Biggest &amp; Fastest Financial Recovery In History. Next year will be BEST EVER, unless a very Sleepy person becomes President and massively raises your taxes - In which case, CRASH!","Shut up, you disgusting liar!"
1303012637064802306,1303083537180930049,realDonaldTrump,LiberalLiberty4,"Exclusive: Zach Fuentes, Top Aide to John Kelly, Denies Atlantic Story About Trump  via @BreitbartNews Thanks Zach. Just more corrupt Fake News trying to change the course of our most important, ever, Election!",@BreitbartNews in your tweets you blames SS for not allowing a two hour car drive but you did depart--and for what? Shopping in Paris more important than paying respect to fallen soldiers?
1302972258034614273,1303083536191303681,realDonaldTrump,ptpitter,"Rochester N.Y., Brooklyn N.Y., Portland - All had bad nights, all weakly run by Radical Left Democrat Governors and Mayors! Get the picture?",Terrible. Where did we get such dumb laws that the federal gov. cant help the American people without an ok from the state. Really sad that citizens should be punished for their mayors and gov. be careful who you vote for. lol
1303012637064802306,1303083532139470848,realDonaldTrump,CorinneAlice2,"Exclusive: Zach Fuentes, Top Aide to John Kelly, Denies Atlantic Story About Trump  via @BreitbartNews Thanks Zach. Just more corrupt Fake News trying to change the course of our most important, ever, Election!","@BreitbartNews He increased privatization of the VA, leading to longer waits and higher taxpayer cost (2018)"
1302970414394740736,1303083530134499328,realDonaldTrump,sprocket___,"10.6 Million Jobs Created In Just 4 Months, A Record!!!",Why don’t you run this boast past Faux-Bama?
1302970414394740736,1303083529056772098,realDonaldTrump,ksc467,"10.6 Million Jobs Created In Just 4 Months, A Record!!!",Do not take credit for people getting their job back after being furloughed because of the virus. You had nothing to do with it. What a fraud.
1303012637064802306,1303083520907243526,realDonaldTrump,shasteen_dennis,"Exclusive: Zach Fuentes, Top Aide to John Kelly, Denies Atlantic Story About Trump  via @BreitbartNews Thanks Zach. Just more corrupt Fake News trying to change the course of our most important, ever, Election!",@BreitbartNews If he didn’t say losers and suckers! My apology. It’s getting to where you can’t trust what anyone says!!!
1302961482716639233,1303083515622445058,realDonaldTrump,Bill07025253,"Starting to get VERY high marks in our handling of the Coronavirus (China Virus), especially when compared to other countries and areas of the world. Now the Vaccines (Plus) are coming, and fast!",From whom?
1302769466804252673,1303083513621745670,realDonaldTrump,Tomsan123,"A massive Disinformation Campaign is going on by the Democrats, their partner, the Fake News Media, &amp; Big Tech. They create false stories and then push them like has never been done before, even beyond the 2016 Campaign. It imperils our Country, and must stop now. Victory 2020!",Man talk bollocks
1303006236078637064,1303083509079306241,realDonaldTrump,Tandthensome,"Biggest &amp; Fastest Financial Recovery In History. Next year will be BEST EVER, unless a very Sleepy person becomes President and massively raises your taxes - In which case, CRASH!",😂😂😂
1302961482716639233,1303083508886310913,realDonaldTrump,patriciatigerl1,"Starting to get VERY high marks in our handling of the Coronavirus (China Virus), especially when compared to other countries and areas of the world. Now the Vaccines (Plus) are coming, and fast!",Racist POS
1302769466804252673,1303083499398860800,realDonaldTrump,katiemoffat4,"A massive Disinformation Campaign is going on by the Democrats, their partner, the Fake News Media, &amp; Big Tech. They create false stories and then push them like has never been done before, even beyond the 2016 Campaign. It imperils our Country, and must stop now. Victory 2020!","2 words Clozapine and Namenda
You're fu*king crazy and demented in the head Trump! You about to get your ass fired come November 3rd. Frome every corner of the US people will be cheering &amp; dancing."
1302961482716639233,1303083499184943105,realDonaldTrump,FRisheg,"Starting to get VERY high marks in our handling of the Coronavirus (China Virus), especially when compared to other countries and areas of the world. Now the Vaccines (Plus) are coming, and fast!","High marks? From whom? For 193,000 dead and 6.5 million infected? For 20 million jobs lost? 38 million people without health insurance? Largest deficit since World War 2? 45 million families fighting to feed their kids? High marks? High time is more like it."
1302222781661220864,1303083495451918339,realDonaldTrump,ctyrblessings,"You work so hard for the military, from completely rebuilding a depleted mess that was left by OBiden, to fixing a broken V.A. and fighting for large scale military pay raises, and then a slimeball reporter, maybe working with disgruntled people, makes up such a horrible charge..",He lies so much that he no longer knows when/how to tell the truth.
1302996272249548807,1303083489848369153,realDonaldTrump,Marknovakusa,"Just heard that Wacko John Bolton was talking of the fact that I discussed “love letters from Kim Jong Un” as though I viewed them as just that. Obviously, was just being sarcastic. Bolton was such a jerk!",What us this mess about.  Is this really .  It sounds like a five-year-old.
1302769466804252673,1303083488149753857,realDonaldTrump,DubbExotic,"A massive Disinformation Campaign is going on by the Democrats, their partner, the Fake News Media, &amp; Big Tech. They create false stories and then push them like has never been done before, even beyond the 2016 Campaign. It imperils our Country, and must stop now. Victory 2020!",There really printing false information I heard today its Gov vs the police they just can't quit please keep my identity hidden like what was happening that was so beautiful for me yeh that motel 6 monitor that was dope trump I'm straight all the way was born that way
1302961482716639233,1303083486710988802,realDonaldTrump,KarenCl71616052,"Starting to get VERY high marks in our handling of the Coronavirus (China Virus), especially when compared to other countries and areas of the world. Now the Vaccines (Plus) are coming, and fast!",We are the only country on earth that did not handle the pandemic as a nation. I know it's so you could blame the governors and not take responsibility like a real president.
1302972258034614273,1303083486346121216,realDonaldTrump,LarryKn83275692,"Rochester N.Y., Brooklyn N.Y., Portland - All had bad nights, all weakly run by Radical Left Democrat Governors and Mayors! Get the picture?",You ran this great country in the ground in three years we have a Idiot for a President
1302970414394740736,1303083485507223552,realDonaldTrump,Perlscript,"10.6 Million Jobs Created In Just 4 Months, A Record!!!","At the cost of what body-count?

You realize most presidents don't have one, right?"
1302968271306711046,1303083485377290243,realDonaldTrump,s_carruth,Gordon Chang: China Seems ‘to Be Favoring Joe Biden‘ in Presidential Election  via @BreitbartNews. Of course they want Biden. I have taken $Billions from China and given it to our Farmers and U.S. Treasury. China would own the U.S. if Biden &amp; Hunter got in!,@BreitbartNews
1303006236078637064,1303083484186120200,realDonaldTrump,TheEyeKnowsAnd1,"Biggest &amp; Fastest Financial Recovery In History. Next year will be BEST EVER, unless a very Sleepy person becomes President and massively raises your taxes - In which case, CRASH!","It will be a great year when you're behind bars in chains, crying and bumbling begging for mercy.... but none will be given. Just wait January 21, 2021 when @JoeBiden reads the Mueller Report, &amp; listens to your recorded phone conversations with Putin.
You will pay, &amp; pay dearly."
1302961482716639233,1303083483926011904,realDonaldTrump,apoesla92723943,"Starting to get VERY high marks in our handling of the Coronavirus (China Virus), especially when compared to other countries and areas of the world. Now the Vaccines (Plus) are coming, and fast!","Dear, please visit my store, you will find what makes you happy and makes your family happy. We offer free and fast delivery service. Our motto is honesty ..👇"
1302946213608685568,1303083480943915008,realDonaldTrump,returningtofai1,A so-called peaceful protest!,Twitter censorship. Protecting the radical liberals
1303012637064802306,1303083477177262085,realDonaldTrump,CorinneAlice2,"Exclusive: Zach Fuentes, Top Aide to John Kelly, Denies Atlantic Story About Trump  via @BreitbartNews Thanks Zach. Just more corrupt Fake News trying to change the course of our most important, ever, Election!","@BreitbartNews He called a retired general a 'dog' with a 'big, dumb mouth' (Jan 1, 2019)"
1302970414394740736,1303083475780743169,realDonaldTrump,MLBFAN1985,"10.6 Million Jobs Created In Just 4 Months, A Record!!!",It’s the same jobs that were lost before the virus lol
1302970414394740736,1303083472383217665,realDonaldTrump,Michael93105,"10.6 Million Jobs Created In Just 4 Months, A Record!!!",Your serious problem with numbers clearly explains the bankruptcy of all of your casinos. How do you bankrupt a casino ?
1302996272249548807,1303083471536033799,realDonaldTrump,kenmurp22110471,"Just heard that Wacko John Bolton was talking of the fact that I discussed “love letters from Kim Jong Un” as though I viewed them as just that. Obviously, was just being sarcastic. Bolton was such a jerk!",How come you hired him as your national security advisor?  What does that make you?
1303012637064802306,1303083467723300865,realDonaldTrump,markse59,"Exclusive: Zach Fuentes, Top Aide to John Kelly, Denies Atlantic Story About Trump  via @BreitbartNews Thanks Zach. Just more corrupt Fake News trying to change the course of our most important, ever, Election!","@BreitbartNews  So Breitbart found one person to lie for you.

Given your statements about John McCain (which is on video and you can’t lie about)which were very similar to what The Atlantic reported, and your having lied over 20,000 times (proven)..... The Atlantic is truth!"
1303006236078637064,1303083466821566465,realDonaldTrump,KrisKoana,"Biggest &amp; Fastest Financial Recovery In History. Next year will be BEST EVER, unless a very Sleepy person becomes President and massively raises your taxes - In which case, CRASH!","Yes. Next year will be BEST EVER because you will no longer be president.
We will be able to put this nightmare behind us!"
1302675943241199618,1303083466322567169,realDonaldTrump,kaide27,These are the Democrats “peaceful protests”. Sick!,Next time pay attention in school Stop drop and roll. Do not run and shake because you will make it worse.
1302970414394740736,1303083465605287938,realDonaldTrump,dinicoladonald1,"10.6 Million Jobs Created In Just 4 Months, A Record!!!",30 million jobs lost in 4 months a record still down A LOT.   But 👇👇
1303012637064802306,1303083460458885120,realDonaldTrump,michellesawyer6,"Exclusive: Zach Fuentes, Top Aide to John Kelly, Denies Atlantic Story About Trump  via @BreitbartNews Thanks Zach. Just more corrupt Fake News trying to change the course of our most important, ever, Election!","@BreitbartNews We heard you, you called our veterans losers and suckers. This article says nothing but lies. John Kelly never said one word yet. It’s Breitbart making you look like a good guy which you are rotten to the core. You lie and Breitbart lies. Again we heard you!"
1302961482716639233,1303083459284353024,realDonaldTrump,MilitantlyA,"Starting to get VERY high marks in our handling of the Coronavirus (China Virus), especially when compared to other countries and areas of the world. Now the Vaccines (Plus) are coming, and fast!","Trump steaks, Trump casinos, Trump marriages, Trump vodka, Trump university, Trump trade wars --- and now, Trump ""vaccines"". 189,000 dead Americans."
1302961482716639233,1303083458189811714,realDonaldTrump,rdt124,"Starting to get VERY high marks in our handling of the Coronavirus (China Virus), especially when compared to other countries and areas of the world. Now the Vaccines (Plus) are coming, and fast!",good marks? US has 4% of the worlds population and close to 25% of the world's Covid deaths. Not even Moscow Mitch would say those are high marks.
1302970414394740736,1303083448656179200,realDonaldTrump,StanGF150,"10.6 Million Jobs Created In Just 4 Months, A Record!!!",Where?
1302996272249548807,1303083446571593728,realDonaldTrump,KeithDRitchie,"Just heard that Wacko John Bolton was talking of the fact that I discussed “love letters from Kim Jong Un” as though I viewed them as just that. Obviously, was just being sarcastic. Bolton was such a jerk!",Americans know you two had a bromance.  Bolton just confirmed it. #BidenHarrisLandslide2020
1302972258034614273,1303083441315962881,realDonaldTrump,TeresaL31890300,"Rochester N.Y., Brooklyn N.Y., Portland - All had bad nights, all weakly run by Radical Left Democrat Governors and Mayors! Get the picture?",I see you're in a Great mood this Holiday weekend. 🌊
1302970414394740736,1303083440082911232,realDonaldTrump,shaneri33576332,"10.6 Million Jobs Created In Just 4 Months, A Record!!!",Fake news
1302970414394740736,1303083438568804353,realDonaldTrump,MarsNeedsTacos,"10.6 Million Jobs Created In Just 4 Months, A Record!!!","Those aren't new jobs dingus, its just some of the 30 million jobs lost due to your poor leadership and handling of Covid-19. 
You aren't fooling anyone by pretending things are running smoothly."
1302968271306711046,1303083438203863040,realDonaldTrump,s_carruth,Gordon Chang: China Seems ‘to Be Favoring Joe Biden‘ in Presidential Election  via @BreitbartNews. Of course they want Biden. I have taken $Billions from China and given it to our Farmers and U.S. Treasury. China would own the U.S. if Biden &amp; Hunter got in!,"@BreitbartNews No worries. Putin will protect you.
Russian efforts are aimed at boosting Trump’s reelection chances, while Chinese and Iranian efforts are in favor of former Vice President Joe Biden."
1302996272249548807,1303083435926392832,realDonaldTrump,broadwayterry,"Just heard that Wacko John Bolton was talking of the fact that I discussed “love letters from Kim Jong Un” as though I viewed them as just that. Obviously, was just being sarcastic. Bolton was such a jerk!",Oh come on; you were on your knees in front of him. He's been developing nukes and ballistic missiles to carry them on YOUR watch.
1303012637064802306,1303083430222221315,realDonaldTrump,egamebossmedia,"Exclusive: Zach Fuentes, Top Aide to John Kelly, Denies Atlantic Story About Trump  via @BreitbartNews Thanks Zach. Just more corrupt Fake News trying to change the course of our most important, ever, Election!","@BreitbartNews 🗣️💬 LMAO we know who sold #America the f*** out, Mr. #BoneSpurs. 🇷🇺🤝🇺🇲

#GOPComplicitTraitors
#GOPBetrayedAmerica
#VoteBidenHarrisToSaveAmerica"
1302961482716639233,1303083428229689346,realDonaldTrump,LewisHu42348664,"Starting to get VERY high marks in our handling of the Coronavirus (China Virus), especially when compared to other countries and areas of the world. Now the Vaccines (Plus) are coming, and fast!",You're confusing marks with deaths.
1302996272249548807,1303083423884402688,realDonaldTrump,Jule00235744,"Just heard that Wacko John Bolton was talking of the fact that I discussed “love letters from Kim Jong Un” as though I viewed them as just that. Obviously, was just being sarcastic. Bolton was such a jerk!",Something for the Clown in Chief to reflect on... the American  public has had 3 +years  listening to you..conclusion..most think the crazy things written are true..because..stupid things come out of your trumpet mouth rveryday!
1303006236078637064,1303083421330108416,realDonaldTrump,PabloPinedoMD,"Biggest &amp; Fastest Financial Recovery In History. Next year will be BEST EVER, unless a very Sleepy person becomes President and massively raises your taxes - In which case, CRASH!",LIAR! LIAR! LIAR!
1302961482716639233,1303083421288275968,realDonaldTrump,Patticakexmas,"Starting to get VERY high marks in our handling of the Coronavirus (China Virus), especially when compared to other countries and areas of the world. Now the Vaccines (Plus) are coming, and fast!",Trump I never got high grades you had people take your test for you they got the high grades
1302996272249548807,1303083417811038208,realDonaldTrump,wendygindo,"Just heard that Wacko John Bolton was talking of the fact that I discussed “love letters from Kim Jong Un” as though I viewed them as just that. Obviously, was just being sarcastic. Bolton was such a jerk!",Ok.....please reread your tweet and tell me that is not the tweet of an eight year old boy.
1302969740374298624,1303083415105925125,realDonaldTrump,PeonyPussay,"Biden Underperforming! @OANN What else is new, the story of his life.",@OANN Ok comrade Trump!
1303006236078637064,1303083410458644482,realDonaldTrump,john_gentile,"Biggest &amp; Fastest Financial Recovery In History. Next year will be BEST EVER, unless a very Sleepy person becomes President and massively raises your taxes - In which case, CRASH!",It already crashed. You’d know this if you weren’t always golfing.
1302972258034614273,1303083408701054976,realDonaldTrump,FPly,"Rochester N.Y., Brooklyn N.Y., Portland - All had bad nights, all weakly run by Radical Left Democrat Governors and Mayors! Get the picture?","Yes, I egt the picture. YOU are FAILING bigly and are trying desperately to distract us. It is not working and you are losing. Jail is looming for you Mr. ""Lock them up."""
1302675943241199618,1303083406587293697,realDonaldTrump,not_maddie_,These are the Democrats “peaceful protests”. Sick!,stfu you small dick havin ass
1302769466804252673,1303083404674478080,realDonaldTrump,LaurieAnneScott,"A massive Disinformation Campaign is going on by the Democrats, their partner, the Fake News Media, &amp; Big Tech. They create false stories and then push them like has never been done before, even beyond the 2016 Campaign. It imperils our Country, and must stop now. Victory 2020!",Don the con is fake.
1302961482716639233,1303083403701620744,realDonaldTrump,michaelpopplew8,"Starting to get VERY high marks in our handling of the Coronavirus (China Virus), especially when compared to other countries and areas of the world. Now the Vaccines (Plus) are coming, and fast!",Lies
1303012637064802306,1303083402564956161,realDonaldTrump,fjordwatch,"Exclusive: Zach Fuentes, Top Aide to John Kelly, Denies Atlantic Story About Trump  via @BreitbartNews Thanks Zach. Just more corrupt Fake News trying to change the course of our most important, ever, Election!","@BreitbartNews .l.. 

andrewwwwww broadfart"
1302961482716639233,1303083402455732224,realDonaldTrump,lorrijaye,"Starting to get VERY high marks in our handling of the Coronavirus (China Virus), especially when compared to other countries and areas of the world. Now the Vaccines (Plus) are coming, and fast!","Uhm...
Who is doing this rating? The undertakers?"
1302964489806139392,1303083396198019074,realDonaldTrump,leonardb420,"Will be having a Labor Day News Conference today at the White House, 1:00 P.M. Jobs number, and the Economic comeback, are looking GREAT. Happy Labor Day!",F U
1302970414394740736,1303083394557911044,realDonaldTrump,dscozzesi,"10.6 Million Jobs Created In Just 4 Months, A Record!!!",Not created. Don’t be silly.
1303012637064802306,1303083393492692995,realDonaldTrump,MarieNottoli7,"Exclusive: Zach Fuentes, Top Aide to John Kelly, Denies Atlantic Story About Trump  via @BreitbartNews Thanks Zach. Just more corrupt Fake News trying to change the course of our most important, ever, Election!",@BreitbartNews
1303012637064802306,1303083393320538112,realDonaldTrump,mediarosey,"Exclusive: Zach Fuentes, Top Aide to John Kelly, Denies Atlantic Story About Trump  via @BreitbartNews Thanks Zach. Just more corrupt Fake News trying to change the course of our most important, ever, Election!","@BreitbartNews BOOM, Everyone knows its true. ""Suckers &amp; Losers""  You also called traumatic brain injuries to soliders headaches. ""I don’t consider them very serious injuries."""
1303012637064802306,1303083391529574400,realDonaldTrump,DKMogg,"Exclusive: Zach Fuentes, Top Aide to John Kelly, Denies Atlantic Story About Trump  via @BreitbartNews Thanks Zach. Just more corrupt Fake News trying to change the course of our most important, ever, Election!","@BreitbartNews What are the chances that anything coming out of trumps pie hole, or @BreitbartNews is actually true?"
1302961482716639233,1303083390770573313,realDonaldTrump,slender_xxxxx,"Starting to get VERY high marks in our handling of the Coronavirus (China Virus), especially when compared to other countries and areas of the world. Now the Vaccines (Plus) are coming, and fast!",Is Junior the one giving you high marks?
1302996272249548807,1303083388874772481,realDonaldTrump,mrssid22,"Just heard that Wacko John Bolton was talking of the fact that I discussed “love letters from Kim Jong Un” as though I viewed them as just that. Obviously, was just being sarcastic. Bolton was such a jerk!",How old are you????  Feel like I'm reading a 3rd graders tweet
1302996272249548807,1303083386353975298,realDonaldTrump,KB66027495,"Just heard that Wacko John Bolton was talking of the fact that I discussed “love letters from Kim Jong Un” as though I viewed them as just that. Obviously, was just being sarcastic. Bolton was such a jerk!",Did he mention your coke problem? Coke rocks flying out this pig's snout! #TrumpMeltdown
1302968271306711046,1303083386236481536,realDonaldTrump,bigdtah,Gordon Chang: China Seems ‘to Be Favoring Joe Biden‘ in Presidential Election  via @BreitbartNews. Of course they want Biden. I have taken $Billions from China and given it to our Farmers and U.S. Treasury. China would own the U.S. if Biden &amp; Hunter got in!,"@BreitbartNews Let’s never forget trump has killed 193,000 Americans so far.  6 million cases.  500,000 deaths by Election Day this is why trump will LOSE.   All the violence in this county is under trumps administration"
1303012637064802306,1303083385636687874,realDonaldTrump,Ztruth5,"Exclusive: Zach Fuentes, Top Aide to John Kelly, Denies Atlantic Story About Trump  via @BreitbartNews Thanks Zach. Just more corrupt Fake News trying to change the course of our most important, ever, Election!","@BreitbartNews Oh, “Zach Fuentes!?” Totally (not) convinced."
1302996272249548807,1303083377906585600,realDonaldTrump,carloshcprieto,"Just heard that Wacko John Bolton was talking of the fact that I discussed “love letters from Kim Jong Un” as though I viewed them as just that. Obviously, was just being sarcastic. Bolton was such a jerk!","Are you in the closet? Do U like asian queers?
That's why you're talking bad of militars"
1303006236078637064,1303083373808754690,realDonaldTrump,Grannygetyourg1,"Biggest &amp; Fastest Financial Recovery In History. Next year will be BEST EVER, unless a very Sleepy person becomes President and massively raises your taxes - In which case, CRASH!","In case you haven't noticed, tiny, people are financially suffering. Over 8% unemployment is nothing to brag about. Moron."
1302969740374298624,1303083372940460032,realDonaldTrump,yunngneek,"Biden Underperforming! @OANN What else is new, the story of his life.",@OANN Hey y’all. Check out this music! It’s what we need in this country right now. Rebellious musical acts.
1303012637064802306,1303083370805473286,realDonaldTrump,RitaWatnick,"Exclusive: Zach Fuentes, Top Aide to John Kelly, Denies Atlantic Story About Trump  via @BreitbartNews Thanks Zach. Just more corrupt Fake News trying to change the course of our most important, ever, Election!","@BreitbartNews Everyone Knows It’s True
Trump disparaged veterans.
Trump is damaging the country.
The scandals are in plain view for all to see:
La David Johnson
Dillon Baldridge
Ryan Owens
Bill McRaven
Jim Mattis
John Kelly
Stanley McChrystal
John Allen
Brett Crozier"
1302769466804252673,1303083370063171584,realDonaldTrump,caustic_charlie,"A massive Disinformation Campaign is going on by the Democrats, their partner, the Fake News Media, &amp; Big Tech. They create false stories and then push them like has never been done before, even beyond the 2016 Campaign. It imperils our Country, and must stop now. Victory 2020!",Break up the media monopoly
