questionID,questionUrl,questionTitle,therapistName,questionText,answerText
571d184feba13fca346971c1,https://counselchat.com/questions/is-it-ethical-for-a-social-worker-to-ignore-a-client-s-phone-calls,Is it ethical for a social worker to ignore a client’s phone calls?,"Eric Ström, JD, MA, LMHC","I terminated my counseling relationship with a social worker several years ago. I am now realizing that I would like to begin counseling again.  The social worker’s voicemail message says that he returns calls in 24 hours, but he hasn't called me back. I called him on the weekend and made it clear that I want him to call me back.  Can he just ignore me?","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
5720221b2c93abc27110732a,https://counselchat.com/questions/how-can-i-care-less-about-what-people-think,How can I care less about what people think?,"Vivian D. Echevarria Guzman, MSC, LPC, NCC","I always feel the need to impress people, whether it's my family, the people at school, or just random people. I know that no matter what I do or how I change, there will always be some people who hate me.  Why do I feel this way?","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
572148e2a3d94fca1ccf8eae,https://counselchat.com/questions/how-do-i-handle-getting-the-silent-treatment-from-my-boyfriend,How do I handle getting the silent treatment from my boyfriend?,David Alpert,"When my boyfriend gets in a snit, he gives me the silent treatment for days. When I ask what is wrong, I get nothing: no reply, no phone call. If he does reply, it is something very sarcastic and hurtful. He never admits he is wrong and never apologizes.","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
5722d63aa3d94fca1ccf8ec8,https://counselchat.com/questions/i-have-nightmares-and-flashbacks-about-a-past-relationship,I have nightmares and flashbacks about a past relationship,David Alpert,"I was the one who ended it, and I'm so glad I did. It was the best decision I made in my life. But how do I stop the nightmares and flashbacks? It is creating a wall in my current relationship.","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
571866506720004c63d52975,https://counselchat.com/questions/am-i-gay-if-i-like-neither-girls-nor-guys,Am I gay if I like neither girls nor guys?,Lisa Shouldice,"I'm a guy. If I don't like girls, nor do I like guys, does that mean I'm gay?","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
57218c3ba3d94fca1ccf8eb6,https://counselchat.com/questions/is-it-normal-for-married-men-to-fantasize-about-having-oral-sex-with-men,Is it normal for married men to fantasize about having oral sex with men?,Lisa Shouldice,,"What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
5720e184560e527e064f0767,https://counselchat.com/questions/how-can-i-have-a-normal-sex-life-with-my-significant-other-when-i-keep-having-triggers-from-past-sexual-abuse,How can I have a normal sex life with my significant other when I keep having triggers from past sexual abuse?,Rebecca Wong,"I'm fine when we start becoming intimate, but out of nowhere, I will get a flashback of what happened to me in the past. I start hysterically crying and freaking out when my boyfriend obviously has done nothing to hurt me.","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
5722358fa3d94fca1ccf8ec0,https://counselchat.com/questions/how-can-i-be-less-insecure-and-needy-with-my-girlfriend,How can I be less insecure and needy with my girlfriend?,Rebecca Wong,I blame my past relationship for it. I know it is bad to be this way. I want to get past it.,"What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
5722d63aa3d94fca1ccf8ec8,https://counselchat.com/questions/i-have-nightmares-and-flashbacks-about-a-past-relationship,I have nightmares and flashbacks about a past relationship,"Sherry Katz, LCSW","I was the one who ended it, and I'm so glad I did. It was the best decision I made in my life. But how do I stop the nightmares and flashbacks? It is creating a wall in my current relationship.","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
5722358fa3d94fca1ccf8ec0,https://counselchat.com/questions/how-can-i-be-less-insecure-and-needy-with-my-girlfriend,How can I be less insecure and needy with my girlfriend?,"Sherry Katz, LCSW",I blame my past relationship for it. I know it is bad to be this way. I want to get past it.,"What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
57218c3ba3d94fca1ccf8eb6,https://counselchat.com/questions/is-it-normal-for-married-men-to-fantasize-about-having-oral-sex-with-men,Is it normal for married men to fantasize about having oral sex with men?,"Sherry Katz, LCSW",,"What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
571d5602eba13fca346971c6,https://counselchat.com/questions/is-there-anything-i-can-do-about-my-depression-and-anxiety,Is there anything I can do about my depression and anxiety?,Dr. Avraham Cohen,"I have been dealing with depression and anxiety for a number of years. I have been on medication, but lately my depression has felt worse. Can counseling help?","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
570f17f8158c725435c30670,https://counselchat.com/questions/how-can-i-get-therapy-for-posttraumatic-stress-disorder-without-any-money-or-insurance,How can I get therapy for posttraumatic stress disorder without any money or insurance?,"Eric Ström, JD, MA, LMHC",,"What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
570f1371158c725435c3066e,https://counselchat.com/questions/can-i-get-over-ptsd-on-my-own,Can I get over PTSD on my own?,"Candice Conroy, MA","I have PTSD from childhood events and other traumas as an adult. I have panic attacks, nightmares, anger, and at times depression. I feel like I'm always on the edge or just apathetic.  Can I fix this by myself?","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
5722d63aa3d94fca1ccf8ec8,https://counselchat.com/questions/i-have-nightmares-and-flashbacks-about-a-past-relationship,I have nightmares and flashbacks about a past relationship,"Candice Conroy, MA","I was the one who ended it, and I'm so glad I did. It was the best decision I made in my life. But how do I stop the nightmares and flashbacks? It is creating a wall in my current relationship.","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
572148e2a3d94fca1ccf8eae,https://counselchat.com/questions/how-do-i-handle-getting-the-silent-treatment-from-my-boyfriend,How do I handle getting the silent treatment from my boyfriend?,"Candice Conroy, MA","When my boyfriend gets in a snit, he gives me the silent treatment for days. When I ask what is wrong, I get nothing: no reply, no phone call. If he does reply, it is something very sarcastic and hurtful. He never admits he is wrong and never apologizes.","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
5720e184560e527e064f0767,https://counselchat.com/questions/how-can-i-have-a-normal-sex-life-with-my-significant-other-when-i-keep-having-triggers-from-past-sexual-abuse,How can I have a normal sex life with my significant other when I keep having triggers from past sexual abuse?,"Candice Conroy, MA","I'm fine when we start becoming intimate, but out of nowhere, I will get a flashback of what happened to me in the past. I start hysterically crying and freaking out when my boyfriend obviously has done nothing to hurt me.","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
571d5602eba13fca346971c6,https://counselchat.com/questions/is-there-anything-i-can-do-about-my-depression-and-anxiety,Is there anything I can do about my depression and anxiety?,John Rummel,"I have been dealing with depression and anxiety for a number of years. I have been on medication, but lately my depression has felt worse. Can counseling help?","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
5722d63aa3d94fca1ccf8ec8,https://counselchat.com/questions/i-have-nightmares-and-flashbacks-about-a-past-relationship,I have nightmares and flashbacks about a past relationship,Locke Curfman,"I was the one who ended it, and I'm so glad I did. It was the best decision I made in my life. But how do I stop the nightmares and flashbacks? It is creating a wall in my current relationship.","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
57218c3ba3d94fca1ccf8eb6,https://counselchat.com/questions/is-it-normal-for-married-men-to-fantasize-about-having-oral-sex-with-men,Is it normal for married men to fantasize about having oral sex with men?,Traci Lowenthal,,"What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
5717c0c66720004c63d52934,https://counselchat.com/questions/how-can-i-get-my-mother-to-listen-to-me-without-her-freaking-out,How can I get my mother to listen to me without her freaking out?,Traci Lowenthal,"My mother and I have an okay relationship. I know she loves me unconditionally, and I love her the same. However, more times than not, I'm afraid to tell her anything personal because she either doesn't listen, she turns it around and makes everything about her, or she ignores things - even when they are about my mental health.","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
571866506720004c63d52975,https://counselchat.com/questions/am-i-gay-if-i-like-neither-girls-nor-guys,Am I gay if I like neither girls nor guys?,Traci Lowenthal,"I'm a guy. If I don't like girls, nor do I like guys, does that mean I'm gay?","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
5722d63aa3d94fca1ccf8ec8,https://counselchat.com/questions/i-have-nightmares-and-flashbacks-about-a-past-relationship,I have nightmares and flashbacks about a past relationship,Laurie Ward,"I was the one who ended it, and I'm so glad I did. It was the best decision I made in my life. But how do I stop the nightmares and flashbacks? It is creating a wall in my current relationship.","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
57218c3ba3d94fca1ccf8eb6,https://counselchat.com/questions/is-it-normal-for-married-men-to-fantasize-about-having-oral-sex-with-men,Is it normal for married men to fantasize about having oral sex with men?,"Robin Landwehr, DBH, LPCC, NCC",,"What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
571fe26e163abae056f3223f,https://counselchat.com/questions/how-do-i-stop-my-nightmares,How do I stop my nightmares?,"Robin Landwehr, DBH, LPCC, NCC",I have been having a lot of nightmares where I am being killed in different ways. I either wake up in a panic or just crying and sweating. It has made me terrified of falling asleep and is now affecting my daily life too.  Can I make the nightmares stop?,"What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
57084d3c5e87cfae7322e9a7,https://counselchat.com/questions/how-do-i-overcome-the-nightmare-from-the-domestic-violence-of-a-past-relationship,How do I overcome the nightmare from the domestic violence of a past relationship?,"Robin Landwehr, DBH, LPCC, NCC","I am a survivor of domestic violence from a past relationship. Even after seven years, I still have horrible nightmares. I wake up in sweat, and the dreams feel so real.","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
57084d3c5e87cfae7322e9a7,https://counselchat.com/questions/how-do-i-overcome-the-nightmare-from-the-domestic-violence-of-a-past-relationship,How do I overcome the nightmare from the domestic violence of a past relationship?,"Candice Conroy, MA","I am a survivor of domestic violence from a past relationship. Even after seven years, I still have horrible nightmares. I wake up in sweat, and the dreams feel so real.","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
570f17f8158c725435c30670,https://counselchat.com/questions/how-can-i-get-therapy-for-posttraumatic-stress-disorder-without-any-money-or-insurance,How can I get therapy for posttraumatic stress disorder without any money or insurance?,"Candice Conroy, MA",,"What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
5718410c6720004c63d52946,https://counselchat.com/questions/how-can-i-deal-with-my-posttraumatic-stress-disorder,How can I deal with my posttraumatic stress disorder?,"Candice Conroy, MA","I feel angry, anxious, and depressed. The PTSD I suffer is from a past relationship.","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
571791ef6720004c63d5292d,https://counselchat.com/questions/my-son-plays-alone-at-recess,My son plays alone at recess.,Julissa Sparks,Is this something I should be worried about?  Should I do something about it?,"What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
5726ce09f90871f676cf4789,https://counselchat.com/questions/what-is-the-best-way-to-cope-with-the-loss-of-someone-to-suicide,What is the best way to cope with the loss of someone to suicide?,Ben Braaksma,I recently lost a friend to suicide.  I'm smoking marijuana and drinking more to cope with it. How can I handle this better?,"What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
55d6bd42784e4b56070d3c70,https://counselchat.com/questions/how-do-i-cope-with-never-being-good-enough,"How do I cope with ""never being good enough?""","Vivian D. Echevarria Guzman, MSC, LPC, NCC","I'm always told I'm not good enough or trying hard enough. I put 100% in to every thing. I'm worn out, I've worked on all of my family relationships, I'm doing great in school, I'm kind to those in need and otherwise. I stick to my religious beliefs and leave room for mistakes and learn from others so I don't have to make as many and the ones I do I learn from. 
Somehow it's still not good enough and nothing I do works. Nothing has changed, and I feel hopeless. Any suggestions or ideas?","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
5726ce09f90871f676cf4789,https://counselchat.com/questions/what-is-the-best-way-to-cope-with-the-loss-of-someone-to-suicide,What is the best way to cope with the loss of someone to suicide?,Cimberly R. Nesker,I recently lost a friend to suicide.  I'm smoking marijuana and drinking more to cope with it. How can I handle this better?,"What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
5726ce09f90871f676cf4789,https://counselchat.com/questions/what-is-the-best-way-to-cope-with-the-loss-of-someone-to-suicide,What is the best way to cope with the loss of someone to suicide?,Claudia Higgins,I recently lost a friend to suicide.  I'm smoking marijuana and drinking more to cope with it. How can I handle this better?,"What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
5714466c703efcb72f718985,https://counselchat.com/questions/do-i-have-bipolar-disorder-2,Do I have bipolar disorder?,"Robin Landwehr, DBH, LPCC, NCC","It's been like a couple of years that I've been feeling like this. I don't want to self-diagnose, but I get so sad and cry and then I feel better. But then I get upset with people so quickly, and I hurt their feelings. It's this constant rollercoaster, and it's hard.","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
5726ce09f90871f676cf4789,https://counselchat.com/questions/what-is-the-best-way-to-cope-with-the-loss-of-someone-to-suicide,What is the best way to cope with the loss of someone to suicide?,Jessica Dobbs,I recently lost a friend to suicide.  I'm smoking marijuana and drinking more to cope with it. How can I handle this better?,"What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
571791ef6720004c63d5292d,https://counselchat.com/questions/my-son-plays-alone-at-recess,My son plays alone at recess.,Jessica Dobbs,Is this something I should be worried about?  Should I do something about it?,"What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
5727b4c1f90871f676cf47f5,https://counselchat.com/questions/how-can-i-deal-with-gender-dysphoria-in-a-positive-way,How can I deal with gender dysphoria in a positive way?,"Robin Landwehr, DBH, LPCC, NCC","I'm transgender, I know I am, but I've only told a few friends. I know I can't tell my family because of previous conversations we've had. They just wouldn't accept it.
My gender dysphoria is getting really difficult to deal with on my own. I need some strategies for dealing with it. What should I do?","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
5727b4c1f90871f676cf47f5,https://counselchat.com/questions/how-can-i-deal-with-gender-dysphoria-in-a-positive-way,How can I deal with gender dysphoria in a positive way?,"ABLE Counseling Services, LLC","I'm transgender, I know I am, but I've only told a few friends. I know I can't tell my family because of previous conversations we've had. They just wouldn't accept it.
My gender dysphoria is getting really difficult to deal with on my own. I need some strategies for dealing with it. What should I do?","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
57250c22f90871f676cf4760,https://counselchat.com/questions/why-is-it-so-hard-for-me-to-talk-publicly,Why is it so hard for me to talk publicly?,Genevieve Rideout,I feel really uncomfortable when I have people's attention.  It makes me not want to talk in public or answer questions in class. Can I get over this social anxiety?,"What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
57267371f90871f676cf4781,https://counselchat.com/questions/my-wife-won-t-do-things-she-used-to-do,My wife won't do things she used to do,"Vivian D. Echevarria Guzman, MSC, LPC, NCC","There are intimate things she did early in the relationship, and things she had once agreed to try that she will not do now. I end up thinking about it all day. I feel rejected and think I married the wrong person.","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
5726ce09f90871f676cf4789,https://counselchat.com/questions/what-is-the-best-way-to-cope-with-the-loss-of-someone-to-suicide,What is the best way to cope with the loss of someone to suicide?,Cory Ian Shafer LPC,I recently lost a friend to suicide.  I'm smoking marijuana and drinking more to cope with it. How can I handle this better?,"What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
570d3d545e87cfae7322eaaa,https://counselchat.com/questions/how-can-i-control-my-anxiety,How can I control my anxiety?,Cory Ian Shafer LPC,"I started having anxiety three months ago. I'm new to having anxiety, and it's making me depressed.","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
57267371f90871f676cf4781,https://counselchat.com/questions/my-wife-won-t-do-things-she-used-to-do,My wife won't do things she used to do,Lynda Martens,"There are intimate things she did early in the relationship, and things she had once agreed to try that she will not do now. I end up thinking about it all day. I feel rejected and think I married the wrong person.","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
5724223bf90871f676cf4702,https://counselchat.com/questions/i-hate-the-way-i-look,I hate the way I look,Lynda Martens,I hate everything I see in the mirror. I don't like being in pictures and always scribble out my face.  It's stressing me out. I don't trust my parents enough to tell them and I don't know what to do.,"What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
5723fbebf90871f676cf46f9,https://counselchat.com/questions/i-feel-guilty-about-my-fathers-death,I feel guilty about my fathers death,Lynda Martens,"I spent my whole life taking care of my dad, but left because of his verbally abusive behavior. I was the only one that helped with his health issues. I feel if I hadn't left he might still be alive. I need help dealing with my grief and guilty conscience.","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
5726ce09f90871f676cf4789,https://counselchat.com/questions/what-is-the-best-way-to-cope-with-the-loss-of-someone-to-suicide,What is the best way to cope with the loss of someone to suicide?,Lynda Martens,I recently lost a friend to suicide.  I'm smoking marijuana and drinking more to cope with it. How can I handle this better?,"What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
5720221b2c93abc27110732a,https://counselchat.com/questions/how-can-i-care-less-about-what-people-think,How can I care less about what people think?,Cory Ian Shafer LPC,"I always feel the need to impress people, whether it's my family, the people at school, or just random people. I know that no matter what I do or how I change, there will always be some people who hate me.  Why do I feel this way?","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
571791ef6720004c63d5292d,https://counselchat.com/questions/my-son-plays-alone-at-recess,My son plays alone at recess.,"Vivian D. Echevarria Guzman, MSC, LPC, NCC",Is this something I should be worried about?  Should I do something about it?,"What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
570d3d545e87cfae7322eaaa,https://counselchat.com/questions/how-can-i-control-my-anxiety,How can I control my anxiety?,"Robin Landwehr, DBH, LPCC, NCC","I started having anxiety three months ago. I'm new to having anxiety, and it's making me depressed.","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
571791ef6720004c63d5292d,https://counselchat.com/questions/my-son-plays-alone-at-recess,My son plays alone at recess.,"Sherry Katz, LCSW",Is this something I should be worried about?  Should I do something about it?,"What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
571791ef6720004c63d5292d,https://counselchat.com/questions/my-son-plays-alone-at-recess,My son plays alone at recess.,Cory Ian Shafer LPC,Is this something I should be worried about?  Should I do something about it?,"What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
57250c22f90871f676cf4760,https://counselchat.com/questions/why-is-it-so-hard-for-me-to-talk-publicly,Why is it so hard for me to talk publicly?,"Sherry Katz, LCSW",I feel really uncomfortable when I have people's attention.  It makes me not want to talk in public or answer questions in class. Can I get over this social anxiety?,"What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
570f17f8158c725435c30670,https://counselchat.com/questions/how-can-i-get-therapy-for-posttraumatic-stress-disorder-without-any-money-or-insurance,How can I get therapy for posttraumatic stress disorder without any money or insurance?,Cory Ian Shafer LPC,,"What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
570f17f8158c725435c30670,https://counselchat.com/questions/how-can-i-get-therapy-for-posttraumatic-stress-disorder-without-any-money-or-insurance,How can I get therapy for posttraumatic stress disorder without any money or insurance?,Christopher Smith,,"What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
572ac70baaeea25a1918b495,https://counselchat.com/questions/why-have-i-been-feeling-empty-lately,Why have I been feeling empty lately?,Christopher Smith,"I have a lot on my mind, but all I want to do is stay locked in my room and not socialize with anyone. Why do I feel so alone?","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
572ac70baaeea25a1918b495,https://counselchat.com/questions/why-have-i-been-feeling-empty-lately,Why have I been feeling empty lately?,John Rummel,"I have a lot on my mind, but all I want to do is stay locked in my room and not socialize with anyone. Why do I feel so alone?","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
572b82a0aaeea25a1918b4ae,https://counselchat.com/questions/do-feelings-of-depersonalization-go-away,Do feelings of depersonalization go away?,Cory Ian Shafer LPC,"I've felt this way for  two years. I feel so much better now then I did when it started, but it is still there in the back of my mind at all times.","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
572ac70baaeea25a1918b495,https://counselchat.com/questions/why-have-i-been-feeling-empty-lately,Why have I been feeling empty lately?,Locke Curfman,"I have a lot on my mind, but all I want to do is stay locked in my room and not socialize with anyone. Why do I feel so alone?","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
572a9142aaeea25a1918b489,https://counselchat.com/questions/i-am-20-and-miserable,I am 20 and miserable.,"Robin Landwehr, DBH, LPCC, NCC","I have no friends, no hobbies, and no interest in anything. I get annoyed with everything and everyone. I am always tired, i can sleep 8 hrs or 12 hrs and im still tired.  I don't know what to do. Is this normal?","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
571866506720004c63d52975,https://counselchat.com/questions/am-i-gay-if-i-like-neither-girls-nor-guys,Am I gay if I like neither girls nor guys?,"Robin Landwehr, DBH, LPCC, NCC","I'm a guy. If I don't like girls, nor do I like guys, does that mean I'm gay?","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
57294f73f90871f676cf4858,https://counselchat.com/questions/my-friends-don-t-put-effort-into-our-relationship,My friends don't put effort into our relationship,Cory Ian Shafer LPC,It's really hard to not have negative feelings about friends who don't put any effort into nourishing our relationship.,"What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
57207851560e527e064f0760,https://counselchat.com/questions/why-is-it-so-hard-for-me-to-be-social,Why is it so hard for me to be social?,Ben Braaksma,"I was in a relationship for almost five years. We were friends for a few years before we got into a relationship. He was a caring, friendly, and charming guy up until three and a half years in. He started controlling me: who I hung out with, where I was at all times, and he had a huge hissy fit if I tried to ask him the same questions. All that time, he just liked me as a friend and was cheating on me with my so-called friends. At the end, he was a nasty and narcissistic person. Now it’s hard to be social.","What you are describing is something psychologists have termed ""triangulation"" which is what happens when one family member will not talk to the one they have a problem with and goes to a third member of the family to complain instead. You have been ""triangulated"" by your wife and mother."
